lon,lat
110.2294669,-7.044347535
110.5124391,-7.044493141
110.4530671,-7.044399109
110.5072602,-7.044659279
110.5254164,-7.04363415
110.3026997,-7.04418112
110.4543589,-7.043353917
110.4603782,-7.042801126
110.4587415,-7.042500023
110.5351243,-7.042790313
110.5328105,-7.04303217
110.3504456,-7.042179659
110.4514941,-7.041638417
110.4577455,-7.041730017
110.4593175,-7.041211673
110.5044935,-7.041570664
110.5358952,-7.041434476
110.3863376,-6.955818178
110.3355349,-7.041307027
110.3876107,-6.95578499
110.3344063,-7.04279812
110.3025989,-7.040234238
110.3373825,-7.039893071
110.4266077,-7.039991319
110.4896541,-7.040412114
110.3508771,-7.039497156
110.4993749,-7.039114215
110.4842123,-7.038887836
110.4428001,-7.038352326
110.33777,-7.03783715
110.4850598,-7.037808643
110.4846932,-7.038892313
110.4271916,-7.037242572
110.4041255,-7.037181743
110.5116666,-7.052229111
110.5135104,-7.045872163
110.3476569,-7.037257912
110.4209359,-7.036270224
110.4526787,-7.036172876
110.5036957,-7.037370519
110.4881464,-6.975741975
110.4809563,-7.035855014
110.2972364,-7.034596052
110.487563,-6.977409521
110.4806411,-6.973951848
110.5261722,-7.036276762
110.3078604,-7.036551047
110.5041959,-7.032865005
110.4307171,-7.031722706
110.3461893,-7.031061604
110.4946977,-6.976857616
110.4568282,-7.031345899
110.4916389,-6.975506192
110.457717,-7.032633686
110.504537,-7.031222583
110.4750913,-7.031688644
110.3442268,-7.03247196
110.3445958,-7.031575113
110.344804,-7.030814944
110.340528,-7.029798883
110.4936564,-6.977347245
110.3726509,-7.030289748
110.4931585,-6.977990904
110.4325589,-7.030006279
110.5235057,-7.030128914
110.4736605,-7.028477816
110.4962196,-6.979677852
110.4751375,-7.028545026
110.4775222,-7.028531255
110.5078241,-7.029280808
110.343481,-7.027285866
110.3445409,-7.026599043
110.4950342,-6.980006646
110.4043337,-7.027212648
110.3467426,-7.027006545
110.4923765,-6.981941541
110.4907,-6.98273018
110.4737349,-7.026566934
110.4947667,-6.981891526
110.3449764,-7.025588424
110.4840504,-7.025956669
110.5060448,-7.025256117
110.3784938,-7.025441822
110.378119,-7.0234797
110.3419137,-7.022790329
110.4944575,-6.983829623
110.4821824,-7.022501303
110.4855411,-7.022638572
110.4924597,-6.983387146
110.4834564,-7.021650723
110.3719575,-7.021557969
110.483606,-7.021868614
110.4840739,-7.020057022
110.3423612,-7.019976434
110.496949,-6.985211233
110.4980448,-6.984468227
110.3502412,-7.019672543
110.3632592,-7.031225443
110.3684268,-7.023613785
110.3590484,-7.041087547
110.4853151,-7.019125373
110.3070818,-7.019905175
110.5000058,-6.984383227
110.2893504,-7.019521661
110.5099088,-7.019151948
110.4875462,-7.018496944
110.3566931,-7.01875126
110.5105069,-6.968317317
110.3524338,-7.018497112
110.3040135,-7.018274648
110.4956837,-6.962749934
110.3018193,-7.017988458
110.3012332,-7.018921725
110.5055657,-7.017986053
110.2955062,-7.015042352
110.2397368,-7.014394331
110.4997652,-6.960477164
110.3331455,-7.014894206
110.4987869,-6.959577005
110.5164791,-7.014451853
110.498118,-6.959086183
110.5218922,-7.014699707
110.3299632,-7.014088513
110.2891806,-7.013722556
110.2352769,-7.013259198
110.5338793,-7.013780991
110.4819401,-6.967663808
110.3698506,-7.013154824
110.5188862,-7.015206916
110.5362353,-7.012389445
110.5340181,-7.011651518
110.5368602,-7.011203827
110.3062396,-7.011618825
110.255169,-7.012980771
110.5105133,-7.009600799
110.31179,-7.009412531
110.3041272,-7.009210767
110.3163299,-7.008567171
110.5244808,-7.009206774
110.3197135,-7.007761816
110.5221306,-7.010009329
110.5302025,-7.006777369
110.2928178,-7.00612435
110.2855763,-7.00673849
110.2863957,-7.00953813
110.4013588,-6.968922367
110.400503,-6.960427394
110.524145,-7.006619405
110.3276561,-7.005418086
110.5252969,-7.005603298
110.5420699,-7.005467698
110.5232226,-7.004515488
110.329276,-7.003587108
110.5389994,-7.003818587
110.3026708,-7.002936228
110.2998117,-7.002000659
110.3223046,-7.000501102
110.4540956,-7.000444221
110.322866,-6.999505161
110.54168,-7.001713599
110.3360035,-6.999261992
110.3172635,-7.001135268
110.4545185,-6.998984628
110.503454,-6.999308337
110.5463397,-6.998630648
110.2986171,-6.997443509
110.5104325,-6.996738478
110.5060614,-6.996877879
110.5398631,-6.998935592
110.2952263,-6.995793802
110.5410167,-6.995900778
110.5462082,-6.996204125
110.5050384,-6.995485492
110.3188539,-6.995611435
110.3413064,-6.971637391
110.5091693,-6.995024434
110.49738,-6.997265801
110.2290178,-6.993657019
110.5298335,-6.993133654
110.5100829,-6.993081781
110.5013745,-6.993432528
110.2954524,-6.992676666
110.3101801,-7.057225097
110.2328085,-6.992900458
110.4966953,-6.992333778
110.4986192,-6.992220936
110.5033644,-6.991468664
110.5108833,-6.991389307
110.2716626,-6.990950274
110.5140648,-6.991026537
110.2282462,-6.990122895
110.5015949,-6.990491967
110.5303872,-6.990520085
110.525356,-6.991824738
110.4987619,-6.989634374
110.5054126,-6.989817116
110.5333639,-6.989134291
110.3198095,-6.967360709
110.2571048,-6.989123285
110.3196448,-6.969675249
110.2310751,-6.988627856
110.3212463,-6.972043313
110.319414,-6.987442759
110.2284037,-6.987155648
110.3211867,-6.968641959
110.2590168,-6.985747569
110.5053471,-6.98613244
110.5093167,-6.984668537
110.5156595,-6.984543322
110.2332568,-6.984319174
110.5225035,-6.983420427
110.5412114,-6.983060339
110.5103349,-6.982641433
110.5132485,-6.982503804
110.3363693,-6.993176431
110.2540845,-6.982146369
110.5063541,-6.98246634
110.2368216,-6.982294882
110.3364772,-6.995148864
110.5156772,-6.981021786
110.5332609,-6.980095809
110.2462894,-6.980359574
110.2487684,-6.981844315
110.3449174,-6.990294266
110.527111,-6.979271409
110.5105054,-6.979292476
110.2390286,-6.978403241
110.2469052,-6.998761383
110.348272,-6.989262069
110.346434,-6.99165482
110.515315,-6.978025439
110.4120485,-7.00086104
110.5356365,-6.976953355
110.230739,-6.980011539
110.2876727,-6.975964999
110.2973174,-6.975186092
110.5135093,-6.975133267
110.2681658,-6.975095794
110.5376893,-6.974368519
110.2421363,-6.974572209
110.5169658,-6.972971092
110.253685,-6.975725105
110.2283525,-6.974996215
110.2329206,-6.972126297
110.2694856,-6.972067084
110.2756094,-6.96940388
110.2402987,-6.96800644
110.2712214,-6.968903222
110.2461761,-6.96831604
110.2467615,-6.966749868
110.5178091,-6.968101221
110.2448944,-6.967236869
110.2449207,-6.966636778
110.2534934,-6.968261742
110.514799,-6.970461173
110.2837036,-6.966160769
110.5070313,-6.965901402
110.504549,-6.965321838
110.488684,-6.992836798
110.5378012,-6.964897076
110.5434597,-6.964130975
110.2350995,-6.965072828
110.5386927,-6.963548885
110.5194032,-6.963901776
110.517236,-6.963247759
110.4926516,-6.99068381
110.5180973,-6.961226886
110.4940006,-6.992763964
110.5202636,-6.960288668
110.493472,-6.992292345
110.539972,-6.959204473
110.5457562,-6.961131559
110.5079729,-6.957385476
110.536754,-6.960092319
110.5214413,-6.957268435
110.5109094,-6.957111733
110.5077965,-6.955277008
110.2758306,-6.954650815
110.5214494,-6.954498749
110.5164426,-6.95015352
110.513409,-6.949787506
110.3229081,-6.946770471
110.5373587,-6.945832478
110.5013782,-6.988469969
110.5405641,-6.944777862
110.5383359,-6.943124429
110.2905644,-6.934009291
110.4678608,-6.939523826
110.2951781,-6.933350524
110.4832173,-6.925448333
110.4831224,-6.916562828
110.4905429,-6.913175257
110.4969116,-6.911230928
110.4992672,-6.905900116
110.4959757,-7.005732882
110.5011928,-6.903120335
110.5056019,-6.899956004
110.5093674,-6.894435087
110.5069296,-6.895383495
110.5061545,-6.88907907
110.5088555,-6.888739325
110.4960583,-7.007735318
110.5077529,-6.885914181
110.4939402,-7.009235888
110.4849166,-7.000409421
110.4844689,-6.999139665
110.4875647,-7.000971155
110.4837423,-7.004036138
110.4843591,-7.002619643
110.4818276,-7.001695553
110.486228,-7.004867406
110.4859174,-6.998102975
110.4876846,-6.997531995
110.4862824,-6.996801712
110.41934,-7.1102394
110.3955448,-7.101268359
110.4894708,-7.003801437
110.3960493,-7.102973305
110.4892122,-7.004885997
110.4897389,-7.009773352
110.3950027,-7.103330921
110.3227963,-7.100415681
110.4043082,-7.100004105
110.3863931,-7.098479624
110.4895929,-7.00794834
110.3070668,-7.097121247
110.3064264,-7.099080953
110.3059407,-7.099888561
110.3065371,-7.100136375
110.4205365,-7.095977024
110.3882219,-7.095099306
110.3882622,-7.094511412
110.42378,-7.094313497
110.3066758,-7.094701304
110.3046781,-7.095153068
110.3056989,-7.094837334
110.4262414,-7.093467891
110.3193225,-7.085581046
110.3189815,-7.086678279
110.4313984,-7.012141217
110.3198324,-7.088021382
110.4308574,-7.013662781
110.3205182,-7.087211803
110.4306833,-7.011105747
110.320319,-7.087995
110.4339046,-7.013236319
110.3214915,-7.086384991
110.3224183,-7.086378562
110.3216568,-7.085637444
110.3207641,-7.083369335
110.3026594,-7.071533595
110.3029984,-7.068767754
110.4543901,-7.071629198
110.3416027,-7.070902399
110.4526018,-7.070812861
110.4526567,-7.059974417
110.4031425,-7.008830069
110.4024846,-7.012759471
110.4582605,-7.054990518
110.4506924,-7.053130613
110.4083512,-7.00897722
110.4553972,-7.05051391
110.4547894,-7.048688072
110.3707809,-7.047232054
110.3711811,-7.046843645
110.37191,-7.047092012
110.371853,-7.047297198
110.3719173,-7.047473765
110.3898611,-7.043051888
110.3862543,-7.04292684
110.4594367,-7.041767152
110.2705848,-7.039555241
110.419772,-7.036237291
110.3814987,-7.036112892
110.3489081,-7.0337256
110.3882233,-7.03221522
110.3054567,-7.021939424
110.3863336,-7.030615735
110.3349158,-7.029595823
110.3164842,-7.023915004
110.3890232,-7.027422886
110.3378481,-7.026480976
110.3144983,-7.021476327
110.3314505,-7.015069997
110.3887438,-7.024009766
110.331512,-7.018547778
110.3935062,-7.024010211
110.3326341,-7.020975345
110.374196,-7.0232562
110.3259676,-7.020874237
110.3308096,-7.021584168
110.3334355,-7.02269158
110.3897396,-7.023630745
110.3305547,-7.038602363
110.3964027,-7.023503407
110.3322378,-7.031501511
110.3318192,-7.034022164
110.3824437,-7.029354983
110.3808511,-7.016843169
110.3633956,-7.014034961
110.4899363,-7.016087546
110.4915542,-7.012444155
110.3329311,-7.003008537
110.3294885,-7.004177114
110.2864706,-6.997909796
110.2938152,-6.996127044
110.4831051,-6.963291632
110.3188446,-6.951125819
110.3911401,-6.947906512
110.3897751,-6.949071503
110.4026304,-7.102021928
110.356538,-7.10085396
110.3909861,-7.094429928
110.3213357,-7.089011368
110.3845929,-7.087876238
110.42823,-7.086487422
110.3899902,-7.075311762
110.3504335,-7.072767643
110.4553865,-7.07023662
110.4555037,-7.071247133
110.4361934,-7.069413435
110.4535753,-7.067719945
110.4344595,-7.063237404
110.3809285,-7.061442387
110.4776897,-7.059149428
110.3902822,-7.053992126
110.324843,-7.052891535
110.4686823,-7.052602296
110.4505164,-7.052337431
110.3542757,-7.04092746
110.3529061,-7.04089064
110.3249856,-7.041942087
110.4709223,-7.042692007
110.331428,-7.039698835
110.4375018,-7.020286226
110.387506,-7.031781591
110.44413,-7.012538122
110.4413039,-7.017944763
110.3762693,-7.02903608
110.3860578,-7.027184334
110.4438939,-7.011812471
110.2966533,-7.025497569
110.3783372,-7.018426305
110.3435946,-6.995702452
110.4773689,-6.983277473
110.3634772,-6.981592835
110.28589,-6.965671476
110.2958312,-7.036795555
110.3707346,-7.010510945
110.3741834,-7.003593474
110.4455003,-6.950629405
110.4110406,-7.097086819
110.4258332,-7.090523617
110.4169234,-7.089976438
110.4147216,-7.091637921
110.4187531,-7.086912822
110.4163271,-7.078469716
110.4135557,-7.077177213
110.4127395,-7.077333294
110.422924,-7.076037815
110.4429344,-7.072814023
110.4243739,-7.062160823
110.4236169,-7.061166642
110.4148768,-7.060226765
110.4326304,-7.059623245
110.4244851,-7.059600435
110.4291154,-7.059407395
110.4287905,-7.059474461
110.421,-7.058410857
110.4810933,-7.056388706
110.4244678,-7.055136656
110.4281874,-7.053922688
110.4174331,-7.05357514
110.3109206,-7.052091439
110.3984433,-7.044625365
110.4244378,-7.046750912
110.3640292,-7.047360033
110.4272385,-7.045656976
110.4310685,-7.042006518
110.4299344,-7.040605684
110.482651,-7.040071695
110.4586776,-7.039450213
110.4210481,-7.037739302
110.4218499,-7.036264175
110.4219722,-7.036782438
110.4196409,-7.038648195
110.4254439,-7.034972664
110.4273643,-7.032681613
110.4293393,-7.03228919
110.4296238,-7.030437182
110.3061284,-7.063570437
110.4125606,-7.030212534
110.4793069,-7.030113127
110.4802034,-7.024597447
110.3353776,-7.025608918
110.3350595,-7.027571473
110.4727704,-7.024616922
110.3130809,-7.073516495
110.4771156,-7.024296379
110.3922171,-7.022548073
110.3223808,-7.071762766
110.3172563,-7.066012027
110.4031039,-7.024294626
110.3192969,-7.072633625
110.4767895,-7.023196344
110.3148276,-7.071621472
110.4111343,-7.022226728
110.4697757,-7.020149869
110.447648,-7.080045831
110.3835352,-7.019475822
110.4001001,-7.020703363
110.4742041,-7.020783132
110.3910579,-7.018817766
110.4321489,-7.020345874
110.4362892,-7.017936384
110.4332836,-7.023311305
110.4313328,-7.022305487
110.4701627,-7.01782619
110.469437,-7.018192892
110.3948805,-7.017133269
110.4239453,-7.017545587
110.3880317,-7.016196974
110.3877536,-7.017452061
110.4431377,-7.017163573
110.387429,-7.015689017
110.38554,-7.017356039
110.4551892,-7.015042452
110.4136963,-7.014592444
110.3365521,-7.012329648
110.4050972,-7.011011427
110.3931246,-7.010313927
110.4056885,-7.009718215
110.4130034,-7.008884608
110.4171881,-7.009032651
110.471549,-7.007892671
110.4166882,-7.007700192
110.4582685,-7.010220102
110.452922,-7.008033035
110.4486409,-7.007521737
110.4590333,-7.011217055
110.4520762,-7.007939654
110.4087367,-7.004973686
110.4085593,-7.005714888
110.4083317,-7.007045206
110.3680256,-7.081143626
110.3694627,-7.081740468
110.4084119,-7.008055906
110.3675745,-7.080376971
110.4491844,-7.004481604
110.3668518,-7.078155371
110.4220973,-7.004608913
110.3680424,-7.073420686
110.4212482,-7.005706046
110.3671414,-7.070424558
110.3962577,-7.004941805
110.3760043,-7.049941625
110.3451061,-6.968675868
110.4475479,-7.003524505
110.3716148,-7.031470573
110.4453066,-7.002154336
110.3745003,-7.028593068
110.3838898,-7.001256796
110.3716907,-7.046715549
110.3707348,-7.078646552
110.3750178,-7.003249975
110.3772478,-7.071915107
110.3811776,-7.05957806
110.377375,-7.005361963
110.3840145,-7.029326593
110.4241966,-7.001037488
110.3802268,-7.021703225
110.4230824,-6.999916552
110.414023,-6.998632126
110.4407952,-6.999651674
110.3875464,-7.024816353
110.387115,-7.023112411
110.4123213,-6.996500701
110.3873828,-7.02283455
110.4207359,-6.997008418
110.3854569,-6.995920985
110.3819062,-7.025859041
110.3949888,-7.004023523
110.38332,-7.028847446
110.4479976,-6.994955032
110.3867109,-7.0281583
110.4192725,-6.993087743
110.3610286,-7.052495642
110.4199389,-6.992446855
110.3612328,-7.054874854
110.4229183,-6.990351766
110.3662428,-7.055746912
110.3764621,-6.98951812
110.3754183,-6.988132727
110.3731465,-6.989032781
110.3725077,-6.989166262
110.3703288,-6.986688374
110.4401748,-6.991435143
110.4395911,-6.991558015
110.4203854,-6.985803063
110.4619965,-6.984086071
110.4542487,-6.983326425
110.3785904,-6.984500419
110.440959,-7.055218382
110.457428,-6.982831558
110.4425366,-7.053964221
110.4402744,-7.0554697
110.4397061,-7.055414931
110.38087,-7.08764301
110.4048602,-7.054513248
110.4499227,-6.977430071
110.4509137,-6.974998654
110.4547211,-6.974412662
110.3944005,-6.97501422
110.3941083,-6.974303595
110.3256015,-7.031366806
110.3690907,-6.974377973
110.3269733,-7.035456445
110.3247425,-7.037788993
110.3193831,-7.036917781
110.3200456,-7.032210807
110.4422383,-6.978479233
110.3199481,-7.031872543
110.4163049,-6.973735028
110.3157815,-7.031848001
110.4414927,-6.979825593
110.3149429,-7.031501116
110.4137013,-6.971187081
110.3938102,-6.970352472
110.4046293,-6.970490201
110.4316219,-6.970198149
110.297152,-6.969999184
110.4501293,-6.971240002
110.3995175,-6.968359802
110.4635547,-6.988197634
110.3993849,-6.967205466
110.444879,-6.967885689
110.4630773,-6.988104634
110.4059469,-6.967027146
110.3027251,-7.066027167
110.3941166,-6.967139452
110.3019923,-7.064217874
110.313566,-7.064286143
110.4281926,-6.965521409
110.3140562,-7.062301118
110.3144126,-7.064952973
110.3144804,-7.064646217
110.3839181,-6.970326998
110.3144757,-7.0638084
110.4431619,-6.966164214
110.3209442,-7.062152559
110.3170497,-7.059042287
110.4013261,-6.960050274
110.3226151,-7.063260999
110.393438,-6.959873258
110.3235198,-7.062032253
110.4379442,-6.95965918
110.3375454,-7.049369416
110.3989601,-6.959803091
110.335189,-7.04540257
110.411684,-6.958324653
110.3361673,-7.048591278
110.4413572,-6.957486819
110.4419111,-6.957591022
110.3358668,-7.035779325
110.3351308,-7.039100247
110.3331442,-7.039615679
110.3325728,-7.041741302
110.3353154,-7.035769005
110.3351471,-7.036439691
110.3197624,-7.041823018
110.3031308,-7.045585785
110.3075588,-7.045986083
110.3167753,-7.041746522
110.3146575,-7.033896749
110.311828,-7.043954606
110.3112897,-7.041984592
110.3071741,-7.043937314
110.3094946,-7.046579143
110.3055159,-7.045781304
110.2957497,-7.026297795
110.2959475,-7.028099567
110.4629726,-6.986947135
110.4300507,-7.032089699
110.422977,-7.031812631
110.4230387,-7.160688217
110.4225676,-7.16223991
110.423442,-7.157823058
110.3492543,-7.021456482
110.3515117,-7.021796392
110.3069051,-7.104302382
110.3507031,-7.020965198
110.283909,-7.009189007
110.2846727,-7.007452999
110.2818919,-7.005452554
110.473384,-7.052074087
110.4729031,-7.053671553
110.3012304,-7.004745314
110.2753374,-7.11725008
110.4222431,-7.098268121
110.2992249,-7.005372642
110.3004191,-7.00625477
110.2919043,-7.006088383
110.2963841,-7.004660333
110.2938352,-7.005832968
110.2916569,-7.004160222
110.2958311,-7.002042333
110.2906971,-7.002334249
110.2935777,-7.002454878
110.2926456,-7.002765289
110.3120626,-7.131674143
110.2866113,-6.989580776
110.2938654,-6.994362682
110.2858362,-7.017723824
110.3058892,-7.00440274
110.3040824,-7.002489895
110.3059099,-7.008999937
110.3013329,-7.000402479
110.2996508,-6.996319261
110.2967533,-6.9974003
110.2917346,-6.989233183
110.4024872,-7.135715361
110.2606024,-7.108079769
110.2709882,-7.106700437
110.2696551,-7.107025809
110.27924,-7.030556384
110.2690762,-7.104860192
110.2837453,-7.025889693
110.267583,-7.104740853
110.2697809,-7.105756228
110.2692111,-7.103003407
110.233184,-7.012115074
110.4896678,-6.987876449
110.5397358,-6.992076246
110.4901631,-6.987885993
110.4883249,-6.987169966
110.4873833,-6.984573091
110.308933,-7.011968002
110.3244082,-7.017840786
110.3249758,-7.019847451
110.3169917,-7.012962129
110.3125652,-7.012101309
110.3213733,-7.065460311
110.3198897,-7.066325799
110.2918072,-6.999730406
110.3000018,-7.016174018
110.3067668,-7.018015892
110.2996169,-7.020791723
110.3037668,-7.019878108
110.2835819,-7.131835314
110.3055897,-7.020131179
110.2848146,-7.134583167
110.3084,-6.988116424
110.2788762,-7.039074271
110.2936873,-6.987179094
110.3065052,-6.987598305
110.3370132,-7.056457615
110.3364658,-7.05520752
110.3367099,-7.052374847
110.2972615,-6.996439273
110.3380228,-7.055588251
110.3368979,-7.054554854
110.299502,-7.058315154
110.3369267,-7.052057639
110.2964838,-7.023576272
110.4663825,-7.080531283
110.2966805,-7.022237571
110.4664666,-7.080282498
110.292735,-7.021308763
110.2954181,-7.018676803
110.2912476,-7.016333678
110.4944508,-6.975076364
110.2989239,-7.041995045
110.2974965,-7.027581038
110.2980451,-7.029101798
110.251791,-7.073485064
110.2800342,-7.118531413
110.271162,-7.124272769
110.2700259,-7.10850129
110.2725881,-7.107348742
110.2728597,-7.124597196
110.273393,-7.125283495
110.2738897,-7.125466774
110.2778537,-7.126418833
110.2978575,-7.117331042
110.4783198,-7.086280009
110.5001554,-7.041958217
110.3427209,-7.024635594
110.3419466,-7.024804618
110.4298101,-7.133856412
110.3413723,-7.025226457
110.4268977,-7.128423744
110.3474507,-7.087374422
110.4513737,-7.113403015
110.3484146,-7.08831432
110.4318715,-7.129633946
110.3482423,-7.087311659
110.4304128,-7.130102969
110.3500366,-7.08493398
110.3492737,-7.08588631
110.4241428,-7.127344063
110.4360326,-7.134052062
110.3641779,-7.071190735
110.4329216,-7.129449356
110.3640002,-7.069350656
110.4462625,-7.138262434
110.363939,-7.069192625
110.451325,-7.138617561
110.4100247,-7.117789235
110.4924087,-7.110153902
110.5004647,-7.087279262
110.5015894,-7.088110015
110.3000933,-7.132716592
110.4501512,-7.094049274
110.3065406,-6.980413454
110.3110944,-6.985131928
110.3015925,-6.990305587
110.3025297,-6.99891883
110.4543133,-6.997996055
110.4057029,-7.037256877
110.3873849,-7.080330711
110.3868549,-7.080498029
110.4268501,-7.091063511
110.4276454,-7.089959356
110.3945197,-7.071023269
110.3040655,-7.068743769
110.31989,-7.102853248
110.3035266,-7.068079671
110.4486981,-7.06527367
110.3131552,-7.097383825
110.4480111,-7.06490518
110.3376322,-7.035182397
110.3276397,-7.024013565
110.3117104,-7.098626948
110.3291541,-7.015138648
110.3305335,-7.012947016
110.4394883,-7.030371558
110.4379499,-7.033089692
