"lon","lat"
110.4463733,-7.018603756
110.4465635,-6.956400353
110.4468928,-7.013425937
110.4471088,-7.016821484
110.4471138,-7.000871459
110.4471491,-6.970803662
110.4477197,-6.960307003
110.4477468,-6.99981513
110.4478626,-6.988833461
110.4480288,-6.972390301
110.4481329,-7.019192066
110.4481499,-6.973703629
110.4483132,-7.011400202
110.4483825,-7.014868857
110.448543,-6.984987688
110.4488243,-7.013330501
110.4499034,-7.002798013
110.4501059,-7.011452858
110.4501895,-7.016727396
110.4511704,-7.03499962
110.4513837,-7.011044842
110.4515887,-7.032801719
110.4518487,-7.006886765
110.4519773,-7.014115842
110.4528573,-7.014214574
110.4533302,-7.006176194
110.4533469,-7.034635768
110.4534021,-6.977357604
110.454429,-6.980836155
110.4545105,-7.004578134
110.4547567,-7.005629931
110.4548669,-7.005164326
110.4551424,-7.004041409
110.455334,-6.995748622
110.4553355,-7.019674801
110.4554943,-7.007986842
110.4558039,-7.001083406
110.4560645,-6.966471541
110.4565002,-7.035176823
110.4567315,-6.981359337
110.4574112,-7.010153344
110.4576039,-7.032198059
110.4576951,-7.001797886
110.457786,-7.064856601
110.4578773,-6.986456319
110.4580705,-6.991661646
110.458316,-6.96592944
110.4583177,-6.984950043
110.4584547,-6.967682653
110.4585659,-7.067031471
110.4588994,-7.003607411
110.459281,-6.981773207
110.459341,-6.977307719
110.4593745,-7.065591242
110.459406,-6.978427887
110.4597693,-6.986348907
110.4602472,-6.976021141
110.4603058,-6.972815868
110.4604681,-6.974678986
110.4606527,-7.038625775
110.4606853,-6.976596959
110.4608145,-7.007362867
110.4610133,-7.001445551
110.4610151,-6.999829187
110.4613568,-7.064054662
110.4613731,-6.974543039
110.4621743,-7.033620072
110.462672,-6.989584959
110.4630807,-6.967913436
110.4631993,-7.008050497
110.4634525,-6.978380857
110.4637669,-7.030739558
110.4638407,-6.966033445
110.4641599,-6.964788045
110.4643936,-7.017207923
110.4644455,-7.03589435
110.4646066,-7.023314824
110.4646185,-6.979941095
110.4650047,-7.038679623
110.4650167,-6.977231997
110.4650493,-7.021019226
110.4652696,-7.063497354
110.4654912,-6.95489674
110.4656492,-7.008867053
110.4656808,-6.967422223
110.4659092,-7.017405063
110.4660583,-7.008985296
110.4660918,-6.964228417
110.4661643,-7.029472111
110.4666499,-6.967917477
110.4668599,-7.019799955
110.4681217,-6.96337577
110.4681927,-6.965500972
110.4683231,-7.044570221
110.4687708,-7.036021435
110.4692178,-7.031893817
110.469641,-6.985593025
110.4702311,-6.978889094
110.4705688,-7.047398602
110.4713686,-6.945450194
110.4714615,-7.045650534
110.4718622,-7.044484935
110.4719382,-7.021759506
110.4719647,-7.016114872
110.472497,-7.001350944
110.4730674,-7.010856064
110.4735536,-7.014101441
110.4736512,-7.014422634
110.474049,-7.015815854
110.4740762,-7.042216696
110.4743199,-7.045727828
110.4747473,-6.975884086
110.4749648,-7.006036477
110.4752345,-6.964263077
110.4753927,-7.015762566
110.475913,-6.991764165
110.4762405,-6.993161731
110.4764187,-7.005517572
110.4764211,-7.003325887
110.4764654,-7.012777589
110.4765936,-7.043354887
110.4767088,-7.015818826
110.4770087,-7.017353342
110.4770102,-7.015983539
110.47805,-6.960455621
110.4782183,-6.982873056
110.4783476,-6.951246716
110.4784429,-6.950739232
110.4786282,-6.950291894
110.4786634,-7.021471974
110.4788477,-6.966580152
110.480024,-6.953047951
110.4803292,-6.99026227
110.4810659,-7.018344104
110.4818627,-6.961241468
110.4818892,-6.992921413
110.4822011,-7.008400569
110.4823941,-6.956020303
110.4828891,-7.006127448
110.4829572,-7.019031094
110.4857019,-7.016650648
110.4861162,-6.983694302
110.4866793,-6.987796718
110.4867434,-7.017117522
110.4873593,-6.971614066
110.4873677,-7.016043296
110.4878595,-7.024570488
110.4884018,-7.013084149
110.4898763,-6.98545625
110.4906202,-6.978423006
110.4913898,-6.990197539
110.4918094,-6.963792644
110.4926482,-7.01496435
110.4942996,-7.028111581
110.4952734,-6.970660284
110.495864,-7.026880439
110.4965248,-7.024415495
110.4974283,-6.967267255
110.4981985,-6.971872292
