lon,lat
115.2566728,-8.639054199
115.2409712,-8.694118791
115.1897773,-8.690420756
115.1868214,-8.690949025
115.1863726,-8.690477766
115.2054376,-8.619895001
115.1920017,-8.703153353
115.2039465,-8.684802258
115.2106949,-8.621392828
115.2346414,-8.604700094
115.2409021,-8.699128495
115.2415376,-8.698901108
115.1784521,-8.667295735
115.2290096,-8.694865691
115.1991386,-8.716260088
115.2214975,-8.672781633
115.1807253,-8.683565588
115.183822,-8.700962068
115.2012432,-8.662987378
115.20295,-8.684726738
115.2127397,-8.706639914
115.1826585,-8.618582894
115.2468147,-8.639122073
115.1757638,-8.675249866
115.2068945,-8.627761273
115.2397769,-8.689342141
115.2368705,-8.638117821
115.237927,-8.637909232
115.2205143,-8.647924625
115.2375952,-8.606672278
115.2489502,-8.699697168
115.2479701,-8.699783586
115.2508807,-8.679766185
115.1813199,-8.671125527
115.2379987,-8.702311958
115.2389294,-8.702722595
115.2384788,-8.702565929
115.2146473,-8.70900336
115.1955806,-8.60780342
115.1882008,-8.627516815
115.2528547,-8.698180205
115.1800483,-8.648817556
115.2166269,-8.716586752
115.202645,-8.685782888
115.2317444,-8.684690601
115.2068114,-8.626031705
115.2414211,-8.613178597
115.2239692,-8.63810183
115.2413401,-8.613605043
115.2516475,-8.634266275
115.2512623,-8.634018195
115.191497,-8.704035367
115.2084584,-8.710524373
115.2075081,-8.710146085
115.2082147,-8.709827624
115.1843848,-8.681515221
115.194956,-8.637358925
115.1947789,-8.637872004
115.2431853,-8.687010885
115.1867571,-8.705867575
115.2206476,-8.718729134
115.236239,-8.687376103
115.2018141,-8.68563842
115.2067816,-8.626861642
115.2329408,-8.678167938
115.2030378,-8.617483623
115.2030345,-8.616923396
115.2016484,-8.684017596
115.2139113,-8.692377092
115.2561402,-8.664218186
115.1964848,-8.717702158
115.1985798,-8.645834964
115.2481884,-8.639721028
115.2389357,-8.680207734
115.2033552,-8.617093456
115.2505296,-8.701443457
115.2505668,-8.700587502
115.1968466,-8.709439393
115.1981491,-8.709283243
115.1985713,-8.709681519
115.2391976,-8.682337151
115.2001683,-8.647076901
115.1990926,-8.654788183
115.2019399,-8.664367316
115.1756133,-8.678928254
115.1752535,-8.679958967
115.1811251,-8.629139208
115.2239235,-8.673359494
115.2048627,-8.618187788
115.2523949,-8.65893574
115.1962984,-8.662564877
115.2397353,-8.63123772
115.2391388,-8.631113621
115.2123042,-8.705676403
115.212433,-8.705277402
115.2125178,-8.705014047
115.2291053,-8.680678534
115.1836084,-8.629311864
115.2414196,-8.668729724
115.1773163,-8.669695755
115.2298164,-8.661597089
115.2423597,-8.702371487
115.2349375,-8.699087116
115.2359872,-8.62394154
115.2360287,-8.67611114
115.2322789,-8.690823089
115.1904,-8.698632584
115.1998221,-8.708710422
115.2000472,-8.708916565
115.1847806,-8.687312972
115.1855652,-8.687403808
115.2138965,-8.631120401
115.2435593,-8.617052218
115.2503341,-8.639251676
115.2389233,-8.672501107
115.2547297,-8.630975866
115.2403933,-8.704849224
115.2017789,-8.616283156
115.2007578,-8.708270034
115.2438746,-8.675652942
115.1984034,-8.713719245
115.1904226,-8.697708555
115.2413338,-8.686424918
115.241213,-8.687740461
115.1955268,-8.656775589
115.1803534,-8.622492998
115.2109604,-8.699980201
115.2310443,-8.601213
115.2499017,-8.634464978
115.19222,-8.645300947
115.1915281,-8.645580699
115.1855311,-8.66655898
115.185757,-8.617386421
115.249264,-8.701074381
115.1795223,-8.621098885
115.2271046,-8.640841838
115.2102925,-8.624762989
115.1791535,-8.677924821
115.2425164,-8.664726058
115.2217118,-8.629429228
115.2373263,-8.630671297
115.2257719,-8.607953092
115.2254736,-8.607797883
115.1962479,-8.655952543
115.2347973,-8.601293955
115.2362625,-8.62997161
115.2401077,-8.629069787
115.2510938,-8.656582136
115.2280218,-8.692389723
115.221282,-8.694492037
115.1873779,-8.632401571
115.2310434,-8.695674601
115.228267,-8.687586349
115.180361,-8.631151748
115.1999036,-8.674233613
115.1821836,-8.631364538
115.2015108,-8.662495404
115.2485992,-8.638877371
115.2151376,-8.69034
115.1925329,-8.699538653
115.250615,-8.697671484
115.2546503,-8.696012151
115.2439845,-8.684465062
115.1836192,-8.630643108
115.2199213,-8.717178357
115.2189649,-8.71757283
115.2357822,-8.666284287
115.2469173,-8.637581707
115.1895777,-8.694791951
115.2368766,-8.685849283
115.2438664,-8.618656986
115.2200084,-8.687798297
115.1834361,-8.664334276
115.2411615,-8.65510201
115.2496889,-8.692015655
115.2343987,-8.674360633
115.1784267,-8.660692491
115.2474828,-8.656724111
115.2263655,-8.633304767
115.2261332,-8.634224417
115.2132878,-8.630656144
115.2182866,-8.622362285
115.1833918,-8.622308034
115.1840016,-8.622316587
115.2345544,-8.64703579
115.2133936,-8.600422946
115.2114709,-8.608591457
115.1819495,-8.666735491
115.2533169,-8.635096304
115.216524,-8.612332748
115.181345,-8.622284213
115.1803701,-8.684946801
115.1839953,-8.62513141
115.1954391,-8.610978914
115.1802507,-8.633200187
115.2303301,-8.615081124
115.2303916,-8.61397006
115.2294823,-8.613359136
115.1794725,-8.668205466
115.2210897,-8.691051142
115.2393222,-8.614965794
115.1854036,-8.669056946
115.2159346,-8.645251424
115.2155482,-8.708212211
115.2153275,-8.70834393
115.2524662,-8.695174108
115.2520522,-8.694088847
115.1943754,-8.644185671
115.244607,-8.657477569
115.2446232,-8.658186613
115.1864245,-8.625613182
115.1748786,-8.674346527
115.2318574,-8.679504272
115.22872,-8.698477694
115.2286854,-8.698101108
115.2481771,-8.655201022
115.2406162,-8.654044384
115.1896321,-8.628526244
115.1891038,-8.629218413
115.2014665,-8.656877861
115.227389,-8.613561173
115.2344038,-8.663269537
115.2079651,-8.708783701
115.2284398,-8.66280182
115.2301376,-8.61832876
115.2319041,-8.695298066
115.2011063,-8.707952724
115.2190429,-8.59754465
115.1906143,-8.69136839
115.2185806,-8.624992708
115.21471,-8.645781809
115.2209137,-8.688146475
115.2289962,-8.616204256
115.2508864,-8.633707489
115.2510574,-8.633206825
115.2359928,-8.701738523
115.2357296,-8.700920404
115.2361071,-8.700500744
115.2142253,-8.698258468
115.2150355,-8.60590969
115.2096002,-8.62669202
115.2492373,-8.623014477
115.2502325,-8.623825766
115.1852108,-8.707424751
115.1872501,-8.616232139
115.1843511,-8.676755267
115.194218,-8.69559576
115.2249986,-8.684621734
115.249021,-8.678571954
115.201163,-8.663767505
115.1875709,-8.691733861
115.1872303,-8.69203895
115.1922779,-8.709361297
115.2515492,-8.668534966
115.2173802,-8.599728991
115.2332635,-8.692322782
115.2467406,-8.662301792
115.1913546,-8.714129541
115.224302,-8.703250243
115.1899077,-8.654526488
115.2218756,-8.601414307
115.1940234,-8.694966944
115.2027786,-8.708289117
115.2412994,-8.685248863
115.225001,-8.6058391
115.2248116,-8.606870948
115.2563468,-8.640124417
115.212,-8.628321528
115.1994006,-8.656181659
115.228309,-8.61554751
115.2337419,-8.62409436
115.2356225,-8.624603072
115.198275,-8.629936676
115.2370673,-8.600602849
115.2298012,-8.697523368
115.2436724,-8.613627014
115.2498102,-8.680017126
115.2495721,-8.680615179
115.2324343,-8.693522386
115.202352,-8.666791185
115.2043972,-8.647237134
115.2029865,-8.646322341
115.2080342,-8.699036471
115.2089439,-8.699931136
115.2009731,-8.608518529
115.1823284,-8.614119547
115.2216605,-8.626197263
115.1967082,-8.633078265
115.2418506,-8.660198794
115.241267,-8.651029771
115.2312866,-8.682824958
115.2328393,-8.695708036
115.2255133,-8.707088564
115.2496751,-8.654935736
115.1992245,-8.6416809
115.2215931,-8.692510329
115.1996859,-8.632419851
115.2535762,-8.62899435
115.2537272,-8.630009402
115.2516811,-8.69257699
115.2520066,-8.692173452
115.2216895,-8.615648537
115.2203216,-8.615836301
115.2212559,-8.615399629
115.2433904,-8.651930493
115.2281576,-8.697073268
115.221156,-8.672102058
115.2372615,-8.616957466
115.1785425,-8.663811001
115.213187,-8.710529801
115.2298049,-8.615902416
115.2158658,-8.69176439
115.2330107,-8.697275136
115.1893078,-8.714846337
115.1779071,-8.672379495
115.1772626,-8.67216815
115.1998023,-8.706777517
115.2002982,-8.707278079
115.2376852,-8.62018079
115.2378399,-8.622269252
115.1913256,-8.713829263
115.1829369,-8.665348269
115.2155862,-8.700163107
115.182842,-8.632742938
115.2321423,-8.681375721
115.1837966,-8.64224506
115.245259,-8.660451729
115.2276168,-8.694433494
115.249609,-8.65607167
115.2249959,-8.604691773
115.2172957,-8.624572428
115.1874399,-8.671547053
115.1965061,-8.634440158
115.1857108,-8.663742508
